Car_Price,Down_Payment,Interest_Rate,Loan_Term_Months,Extra_Payment,Credit_Score,Total_Interest
44463.08538998118,5517.291731373551,14.469122022162866,36,50,553,8865.767959162411
51743.47462492497,11973.029282813615,6.736101616670744,36,100,727,3909.7973606464325
97154.71028234273,10439.906140539995,3.683103471502492,48,0,783,6677.143218388736
119214.03511700699,5987.698824559756,3.7263180131793527,72,100,808,12491.289174962907
40270.40404950107,9214.239472684912,7.825330853253786,36,0,689,3888.5606350011517
106802.27008439346,9910.843315571363,14.483963141564097,72,50,614,46648.49017980163
102215.38984533808,7780.696684358165,3.783430416495145,36,0,832,5609.2995402702045
38589.0267523855,4220.8303205510265,4.4354645422289405,60,150,754,3171.2726665563855
56929.92092091837,8253.4227194577,12.463399932327668,48,0,566,13384.715535422378
58015.65127571451,9803.286447433526,6.601008281540436,72,50,749,9553.21004052418
117713.17019528862,7197.278706768645,14.385620679706715,72,100,581,51209.28663783638
33993.649644784324,9948.014938215518,4.869445074442664,48,150,761,1895.7377899657522
98911.58696600211,22652.31259366252,4.531039831828753,72,100,822,10003.777952212373
50090.23498817654,6551.728419128845,4.428669747220771,36,0,839,3036.464184485662
91741.38630649685,11896.501364185007,4.295631190244517,72,150,840,9545.47342912126
59101.1554510446,9582.403506710521,5.223819896608759,36,50,783,3946.5599028013257
75727.7751272367,15642.420534560628,6.16170360974529,72,50,731,11234.396985673466
102424.23619924377,8869.249196341207,8.278097463502485,60,200,695,18506.754992057453
99437.38432330784,9668.540841534526,14.588235215103992,72,0,599,45457.76184086162
105974.43427166852,28068.245140906678,8.579290385090179,72,0,652,22036.23302198665
21259.819161189196,2424.974293320956,15.158492298664976,36,50,582,4292.76046549629
87665.3080691732,12715.743309421814,12.303387952504297,48,100,638,19025.091292223246
29698.674555785103,7953.8385155352635,4.903889649149177,60,0,790,2818.8695561295335
58660.949641933155,12658.267838491724,3.590218012570672,48,50,815,3279.834753367095
72601.78358074228,9832.31215677061,4.27112576022064,36,0,772,4218.789879146404
57287.64589841723,12656.26666401606,4.186460349935103,60,50,785,4597.297292611217
69559.22595931578,3820.2486045461983,7.133357478551847,72,150,702,12996.220129334533
119635.262423855,27983.963791353355,15.818804717755706,48,0,606,32617.159223077055
29197.817939849745,5014.8423181873995,8.882643830078884,48,100,661,3847.04448822358
85922.88476032468,21763.88322058527,15.03659952434567,48,100,564,19979.109384185955
56580.1014704896,16332.378878043459,4.89938940191473,72,0,818,6286.612367043544
28966.028885269523,8152.405910841336,10.40215796299108,36,0,663,3505.5925078420837
31667.3601543025,8781.873909419573,5.122217028685649,72,0,801,3745.0118453017703
114673.67615578977,20416.786723661415,7.732434197891192,72,100,691,22045.6202049653
107358.15715473502,15033.956279678407,9.639845167146708,36,0,663,14360.198068175143
110239.40584357729,18328.274765824965,4.570999430844747,36,0,839,6620.538480917356
119110.94146187558,26499.08768945369,10.5903983186278,72,0,574,32913.89728893272
36873.11595089438,9992.593929270752,4.002625917450887,36,0,804,1690.9330358979737
52321.13042322648,5323.495859934007,5.343510490053786,48,100,817,4808.756670387147
85267.998142111,23836.523039558433,10.278184118360258,60,100,675,15734.93862792454
65799.26668536797,16699.52870427511,5.097700920401269,36,0,799,3954.108164181536
58930.90100472502,17367.76178232329,5.463559206555979,60,100,836,5250.576593163928
52570.18118023727,14197.257860422722,14.935998735433127,48,100,602,11293.872696071225
77346.96635406249,9280.424122934626,10.556123030068848,36,0,592,11642.162009895597
75437.31000720861,5770.12273314974,6.075668680603023,72,0,715,13642.324564793988
31953.07257674521,2494.265408696989,10.668433002307696,72,150,591,7521.661892676589
64532.682939436105,7924.989667567376,5.688215937475119,48,100,725,6277.322555348728
73114.53650203423,14882.16640165744,11.703624493229269,36,50,616,10758.113664787934
74880.12856679599,18800.908785100688,13.269572004790373,72,0,615,25549.67394433422
37061.25525579694,10184.899054264228,15.161426019041098,36,150,632,5570.449124353228
92938.49618649011,19139.600192952068,10.085900268471324,60,50,654,19612.21345563743
17645.90495621231,907.1376501933313,4.732403717114593,72,150,836,1517.8004061432725
52257.34483203208,5046.97225123202,7.35635187813247,48,300,735,5663.820054246273
96922.32809624152,7262.540367229274,4.500124653180416,72,300,833,10269.210387124778
74208.75671081725,10450.902239187348,15.389698242732608,48,150,553,19602.734436513885
42422.05541364032,7438.187679085617,8.862195768996036,48,0,687,6693.941474131411
87970.07753102001,5352.91716759688,6.0544500148437645,60,150,728,11991.082546372956
74576.04913638771,10225.830118290814,5.332825836200856,60,0,786,9102.063337920363
98605.57899292065,9347.3078396943,12.633642916233782,48,150,567,22928.38415562406
92177.64454993146,19520.23317356546,13.268722598644539,72,0,558,33100.33808271699
79061.33181380463,13129.564551473455,12.308733478918725,48,50,578,17220.13332199567
66258.65590763548,11517.70317867516,9.48851280087219,36,0,693,8374.976526374805
28984.12319508996,4548.274028227033,10.485093675018106,36,100,698,3608.102218803561
42439.9668779653,12265.359555831235,10.640324518756232,72,0,613,10779.166842109247
59005.444656293956,6117.907618095387,7.299696012014203,72,0,736,12582.800432941798
77926.42513567081,13961.770948033653,3.507852113978531,60,150,776,5136.747164454026
68939.324797607,16132.101343484812,8.592683643438633,36,100,667,6816.550203547855
45259.3752257506,8563.576320392543,3.8372136125790286,48,0,803,2946.7309744031436
15678.757567919607,4425.411189067899,14.665379793699032,48,0,580,3688.2644087810118
67105.11829958546,9696.158719681316,5.601221681514347,36,0,710,5091.991526705999
44990.728799035525,7464.814547005606,4.606969907168656,36,100,764,2488.2240501981387
92133.87157460618,6645.669484100458,6.089852267690626,60,300,718,11410.835599358556
17514.35785340077,3542.2749835116465,11.235186368755862,36,100,630,2020.1839692694136
76406.92018710804,9325.693226901338,14.745000166564523,60,0,595,28132.339814194314
113854.79493813687,10255.727952100537,11.695792588403911,72,0,598,41051.10773966242
33312.97304670745,6200.637723239531,3.947350424109878,72,300,847,1870.0209041485925
64523.196528812514,11812.749761032106,4.050153570275846,36,0,832,3355.906950348693
24599.30914079951,1696.5629464125188,13.72721720105415,36,50,637,4777.451592920109
80696.60078744202,18120.733467938666,9.478997795072244,36,0,670,9563.644386935252
72805.8264626037,14993.85378931122,10.596813880357397,36,100,552,9333.46635546302
57773.380042347395,5618.710829788674,3.983739272227581,48,150,776,3823.134622175402
69744.58725474283,11672.364538717362,12.870339633779055,48,0,628,16529.26933327246
109140.33913924608,25111.08880552252,8.4959308564837,72,100,694,21528.37379656693
35610.90174266204,6493.9661210003305,5.268341317021772,48,50,791,2989.991234333503
17369.27372906146,2585.8031917245917,14.832398019875303,36,0,581,3621.9375342596277
105474.8128934056,13773.387783279377,4.7517804310776555,60,0,812,11505.17971614088
75597.29365073018,15315.895777360298,4.176084831994079,72,50,760,7510.264801807605
108519.13782349345,30903.773456967305,14.353697896653879,36,0,620,18362.870229806635
77679.24845838311,16929.121013940996,7.187276025691589,48,150,746,8319.711221059722
100066.91444576877,6873.243708375154,13.771567075474426,60,0,607,36252.29570162243
60115.70315229053,9929.385435757726,9.853384400680138,60,0,661,13575.32599226676
93735.29278526822,25562.179836096147,14.620077287698614,48,0,597,22268.75046268523
110869.35402343488,8161.714733185032,6.643474622320644,36,0,734,10857.899098644608
75072.91119083166,22313.090188559632,6.124366433643022,60,0,714,8623.117295172695
33982.44080904985,9762.045663761583,4.991564316002544,60,0,764,3198.112995559681
43223.749578170806,3007.0166172659183,8.120389099072819,48,100,670,6249.275600755468
35857.680574227605,10160.393200813704,5.058976692943068,60,300,762,2012.1569939574074
40919.98789755195,5760.844694533569,14.925006806783932,60,100,590,12534.912145301676
47173.622181858824,12320.678884390292,5.144289759140746,60,0,838,4748.526349560732
73289.04760908478,11330.181469583176,6.445831941956915,72,200,717,10380.196296081396
76739.12109370244,12294.664524299174,11.55864422273732,36,0,583,12124.615589717943
59782.47346039542,12468.278861470797,3.6994472001321377,36,0,824,2746.920580337648
79619.18188118772,19396.773721111233,6.986722500975849,48,0,746,8980.611359549213
23565.36718919342,1377.3317967363116,7.272522769059626,36,0,740,2575.29072016463
24217.764891106795,4802.116355411973,4.801676717673813,60,150,770,1674.0965426199273
33042.093337554135,3194.616921919276,11.292880332136033,36,0,559,5479.793547854615
69398.13729423619,9471.969899098154,10.304689345552722,72,50,669,19385.24524914859
37469.44126332292,5133.0199376610735,10.46730604361796,60,0,672,9334.311584928735
44744.86236672062,7484.2532095566985,4.366757219869844,60,100,796,3680.3321189503085
57032.847798164374,7615.830170497858,4.689650578547543,72,100,770,6409.574131782443
100245.94302108989,7702.926291776025,5.0544570400033155,72,0,810,14934.108554995997
16455.524270850314,1421.8755238772358,14.550143845275246,36,100,607,2888.5648399331153
83184.77612484535,4854.621641983697,10.403361575800348,36,100,677,12604.093680483118
85232.03575927197,14281.67350208993,5.729766182157578,36,50,736,6282.508800856384
98858.85693744684,28531.844876809217,4.661449732285611,72,50,754,9904.415220510306
112939.05860133289,8913.015645645875,14.305622808202006,36,50,635,24091.986286686908
17114.474139675433,4904.428505682355,10.17029527256301,48,0,653,2702.4904174713624
31147.289078887698,7267.920228617254,10.122328883154452,36,100,692,3388.777196849744
108047.98587587927,22622.514707624065,5.45599958712258,72,0,754,14936.296725242964
63144.44902963661,13343.64953422859,9.036235361813038,72,0,678,14897.107234545678
74282.01708801367,19066.850180727182,5.161521733626453,48,150,795,5314.262540806153
84617.85639093048,6492.725251903897,12.850049394700303,60,0,587,28170.604540550044
86301.99347204193,15205.425757936679,8.766941633568097,48,0,658,13449.851513850015
112832.74234823335,25305.313316564887,11.893416004600725,72,0,601,35328.376642178926
119679.6888282253,23541.606507522458,15.000305078605763,60,0,550,41089.9368341123
90616.53339774873,23396.714795469572,15.921983081974336,48,0,560,24092.680551788515
45158.22696654084,3073.826908025643,4.012683456694516,48,500,784,2258.5796110743445
107374.00224090608,23909.533852790202,7.668394764063217,60,0,677,17284.14986248255
20168.19602677997,3701.003788872846,5.131084874838015,48,100,763,1378.1944673857633
39263.4895518221,5684.969132925193,4.740460105069513,60,0,792,4202.468695975625
109225.50033369006,14752.951313071882,15.778343403030524,36,50,593,24241.885681715663
41900.109016132265,8598.244199309385,11.887315704923237,60,500,555,5614.195475790577
38168.36126028359,10410.376398180186,5.642055316002562,48,0,705,3314.8856580647102
29503.15577972596,5134.8466994640485,13.208432434765758,36,150,557,4295.462808008109
105206.73455292624,26951.944478318805,10.970063126308311,72,500,554,19184.969541552353
67506.1172150641,10162.309823639442,6.023580002205415,72,50,731,10439.900574288034
85863.78632068625,6491.183384458005,7.877933582457505,72,0,661,20486.56972268546
40101.970327878116,2621.7238210085593,3.9482643593201576,48,100,822,2746.6837144668852
94594.24420617773,5943.696224599527,3.7122893056427837,36,150,814,4871.757078111281
94800.58222102035,13749.64280829868,5.407811998854571,60,0,761,11632.30177461975
47822.792615371516,6423.052385842779,12.032094923973546,72,0,627,16924.86968800749
58121.6764660797,13338.009675806785,4.387795171985131,72,0,819,6234.766698034184
37017.479130171094,8725.218814598586,7.297223615268445,36,0,703,3295.319826214246
117538.90744890495,7371.275356484859,4.8546431759229485,36,150,770,8048.389248795956
82788.27059113322,8716.016660069175,13.899206143089758,36,0,574,16935.364565337426
113127.10747512913,13412.96782356986,4.911126380721674,48,0,757,10317.891583181054
46855.48208105899,8757.429981647092,15.0585224140796,36,50,552,9038.955218268293
97098.54586467342,8362.981817401811,5.255338535703522,60,0,764,12361.426153808416
95415.15760789791,7965.763520206163,9.42791901199508,60,0,661,22561.87407466811
87623.84344598686,25055.794640804328,7.280014549388115,72,50,741,13985.921101218735
116392.09240301404,29220.319394394668,13.444686400840123,60,0,596,33027.77846751566
56323.310291163136,5359.936041083327,4.054581712536847,36,0,770,3248.292168752414
28725.318976924515,4355.963440804776,7.260153417767689,60,0,736,4762.9944639105215
85529.43022062638,11880.508253636219,13.478100550771979,72,50,599,32322.844458970143
91577.52905010665,22688.42609537472,7.312275175134468,48,150,746,9730.149332274956
75381.36021317553,13384.203921271817,3.5803356279011624,60,150,765,5064.178284780577
36715.87877900661,3009.3228002953338,4.2950315030824715,72,0,770,4589.407173341078
67967.87387528231,15955.323529623676,15.712927600993575,72,50,639,26457.481814525723
47779.92233975859,7129.815311280537,3.9993001855166055,36,150,781,2258.7943495530903
59883.98545750235,6930.437228282178,5.383072492076986,72,0,807,9128.782523405811
82747.9504636897,11905.332866723058,7.407804922258499,60,200,702,12016.223332213243
93247.54798253762,16266.022161266157,5.264284628451722,72,200,805,10855.536108375889
39383.592544641026,5347.4600508099475,4.627336090186597,72,0,807,5008.41794383881
57559.1628679301,6358.9315842218675,14.058166969943512,36,0,614,11848.345763925377
43261.96495412107,6473.09344877204,7.239233996899738,36,0,739,4249.756813203967
35856.319455496254,1964.6834759598303,14.767433953140515,60,0,640,14237.2549776933
97255.65809956304,23645.229505626143,6.760187698910823,72,200,722,13376.798726976964
110471.5329158842,10244.71275493268,5.464518815741405,48,200,796,10555.41436029365
53874.37949688055,3285.052428944244,4.871353272667388,72,0,805,7854.676894385516
93884.28705924551,20037.223286700784,10.426445977343283,48,50,665,16228.916001858133
109184.50538326317,26584.683625125686,10.815636610338998,60,50,598,23765.07381221644
103843.04210567432,26319.775299988713,3.777920741484425,36,0,776,4597.956270816016
34195.405796618725,5928.706981190148,12.983023653002698,60,50,618,9224.97850999995
115410.64755890294,11695.951173712043,8.654638382652946,36,200,675,13472.237059759653
54551.02624509356,12781.682904820844,5.065469682714055,36,0,762,3341.9991459593007
50620.269423252816,11385.929592294098,11.38337714558062,72,0,602,15090.834865812409
21555.289364166936,2404.8737020882754,10.428285537334466,72,0,661,6692.361970610851
66048.23368101272,18219.533326166897,6.130131750521828,36,0,708,4654.38625068827
26446.429642297517,2012.3845878277614,4.357847415480319,48,0,789,2235.6631070503386
41096.68119737973,12151.140384593742,8.324235097320068,48,0,699,5185.287967402329
48278.97528556454,12796.91946568873,9.238090851979642,72,50,688,9789.01449546301
99926.76396662682,22181.209593268803,7.675886101267752,60,100,662,14908.921063847773
106926.30829156913,30440.58040529983,7.9490325167113465,48,0,692,13053.991087240616
46758.96333345432,10781.578525420917,9.737393110256173,36,0,687,5655.115006724772
105163.30273068025,10265.43684549576,11.525753208726421,72,150,580,32821.04319841455
105009.24842382806,16858.083358493575,3.971028903113326,72,150,842,9828.76371539191
95288.34979041172,6467.768787916884,9.878946707174514,36,0,657,14173.43729838663
30402.986971594062,4481.836731882328,3.6866023567145074,60,0,833,2502.0620623637446
87483.89892457654,20593.775851441504,6.374947645541682,36,150,708,6271.216212787052
114227.52678095971,16746.993393491422,10.626848628484748,60,0,563,28601.52331581998
86666.75027055149,11489.718218806198,8.540422197953712,72,0,671,21160.60176467114
49819.76915632257,9906.109623155971,4.897962805221509,60,0,764,5167.673262299846
67560.82833023729,18109.75652964932,3.6802065594344566,36,0,821,2855.78799307406
82801.12955186063,5125.042000218478,15.38584044728318,72,0,574,41756.18010576539
68609.89291649288,10042.265957630349,5.318998085881432,48,0,843,6580.403777997204
27595.05888175183,2471.4185910586575,5.709980750250271,72,100,718,3548.5996582343146
47766.72468846217,10692.034998338388,10.47219730912733,36,150,652,5475.448008733009
99251.58320813141,7585.911662100047,12.136412543675188,36,300,589,16190.536710111855
105448.89484002933,22798.255597842417,3.668203342263212,72,0,784,9554.50133379485
29416.503435134873,3575.4353139808763,10.527869129734942,72,0,638,9124.6333551809
115000.60900186609,11468.919130216205,12.746875926701245,72,100,649,41799.82432019888
49526.37487410398,14069.855691996787,9.389429957118352,60,50,693,8353.663229158408
84542.9425667256,4618.677685312842,12.326985874468223,48,0,631,21718.94578149689
93941.64032545152,14978.460770899395,15.101945510110426,60,0,626,34002.22120327418
100254.35463697776,5554.767774847868,14.441334515607775,36,0,608,22550.380435428466
114303.71873372266,19534.306874711343,4.200323063936065,72,0,778,12607.82069432453
47856.55254302637,8387.427667642358,14.538703166347325,60,0,640,16297.141067468112
105143.17772791322,13712.312485960085,15.672682553330873,60,300,550,33538.75601149346
28827.12486080174,2393.817258674927,3.686191997086034,36,0,818,1529.0436723463174
89029.29516712723,12828.844056904074,4.1122079203152335,60,500,835,5888.067233024208
92907.66159896852,20259.977512144065,6.426651878233386,36,150,746,6908.880258464269
86160.94032613865,21161.03666131599,4.495980255509537,60,0,823,7700.6353145860385
41493.04729419106,7580.267326287449,13.482076046873406,48,100,627,8808.044504898571
106669.53043659635,21062.81599439054,8.401880719615946,36,100,690,11070.064769004688
32730.138653891474,3278.0573434821818,4.834519291964698,48,0,837,2998.5627251799024
20631.65310968724,2513.607596245288,14.047964769414063,60,0,620,7203.508475205093
90333.82401425077,8172.853587499917,13.678018284493877,48,50,599,24210.107380593265
64924.95009943704,7292.619544739623,11.12568946940982,48,50,629,13442.211292559443
104155.29209566099,11063.551675493794,4.4539357821918895,48,50,784,8490.693819178217
55256.69981111719,9938.591404773297,4.212453774978751,60,0,836,5019.123039184742
32669.251793309846,6229.117750713385,6.482076939676245,36,0,704,2725.1963681973357
102826.43020933632,29432.714015115514,15.570265395332644,60,0,609,32690.95337428233
72635.51132220752,7183.119054068908,13.142922387371247,60,0,582,24189.77728586384
34865.55820098726,7336.37336474823,7.541942375518536,60,50,676,5027.1547421503765
90640.3198515768,23051.176378252567,4.377673476168262,36,150,770,4317.266870653504
68666.93204139755,13050.862232160867,7.141296360098764,72,50,749,12094.416223807828
78452.86313523358,8924.084818924568,9.840182769654504,60,100,675,17190.324443403246
63394.325511691095,7330.764961848871,13.323645404404996,60,50,590,19851.030937579235
102014.44330089068,6101.816754269127,3.9995380257186306,36,50,824,5919.624965955794
102104.08514672023,12901.980086106083,4.43017732582909,72,50,846,12042.538777313079
89485.82629156056,21132.160183416374,13.600362206800053,72,0,634,32006.584792851918
26067.14462662854,1613.0202936941187,15.999292910507737,72,500,638,5142.1835768412175
103079.65549992723,10805.203318335653,14.042979495931576,72,0,591,44778.094405324984
85456.36295595553,19360.8333292536,9.58279479018784,36,0,669,10217.046740221824
88187.53743045146,21664.405369383516,4.4829082871361035,36,0,828,4697.485533732066
53113.19824240652,8701.514156379464,12.449692529303913,72,0,582,18853.109769656214
107324.3533964857,24096.31191979941,5.125905967294412,48,100,825,8505.155159224396
91164.01802466004,13400.020525223135,6.489864648678473,36,0,702,8025.091797217889
26821.99898556542,2413.3981732321768,15.970795714804888,48,150,639,6642.2921933208445
57816.69361264708,8645.75650039348,8.871361722804131,48,0,653,9418.804039171593
108069.93800581488,21072.768493971053,10.874001560061675,72,0,561,31824.57957520945
19955.653678224793,5727.538424201419,6.8651562741801655,72,0,709,3171.045471741323
115948.7450624152,7790.333907252852,5.593282901851622,60,50,745,15632.176030619377
86312.0696735541,15264.162078651725,4.001003193769407,48,150,811,5405.852187383835
81294.47765255455,10749.56427243646,12.445560390289469,60,0,640,24564.832979409326
43408.721931239095,7686.726344375467,6.9789671712426555,72,0,746,8101.799355149223
41123.13781761359,2302.643297556693,13.218297595241872,48,300,618,8151.690442194509
113916.11304630252,14610.463575451195,3.557291862620513,36,0,769,5540.097615560863
46318.60769458288,11809.718156376082,4.733699702551844,60,0,763,4312.519941207555
96428.05615549494,18175.28396252655,8.734308712279987,72,0,695,22565.34173528446
56277.78881174331,9153.336033830741,5.3436690199342145,48,0,782,5320.079192090251
29621.677432393917,3595.5167649229284,4.499124622280471,72,0,783,3719.168663566273
16125.106258012689,2007.74715025483,4.917950291878678,60,0,763,1835.5385893604234
72147.02038660133,10517.257754179089,11.703776707812509,72,150,610,20428.816144465713
117456.77594763793,30408.699214560926,14.685354604924093,72,50,627,42356.01063785298
53759.30034996647,15687.141339313306,14.465254207660198,36,150,644,7912.69037887939
52505.19506926971,8383.181344960063,5.308163417082616,72,50,765,6908.7604100515455
51129.61987419142,7584.476274111365,3.5676432834383984,48,50,762,3076.0909558391754
69657.10291701014,18224.923774790248,6.395001395234902,48,100,749,6386.4227920630765
61269.81275955082,9602.592903338122,14.235354715067967,36,200,580,10582.142514035673
107391.03580633653,20190.002617004506,3.6903278001604303,48,0,839,6728.062500038185
68079.68313096647,7334.592993453438,8.731812201446736,72,0,684,17511.34746237628
68314.57300979973,16113.743216352703,15.681806316864074,72,100,632,24653.272196528167
29529.017445658443,5403.723955059025,12.897639699901205,48,300,596,4221.603790610265
118187.65179559053,29813.85601838145,5.470809566961263,60,500,755,9526.319478497962
41247.15354122712,10113.108374599846,10.812614835939009,72,50,626,10031.896211453071
22703.22708325828,2355.4868736673598,4.935659552281782,48,0,808,2116.32064901833
84630.35614239692,19372.64068508578,13.695589299365482,72,0,641,30795.285477544814
77513.46886647164,19379.42155387909,13.25296822422669,72,200,649,20630.055072486008
58590.2936692383,7999.145903084489,7.4416948029700185,36,0,744,6013.269142903846
59330.1845574712,5526.741859071893,5.759300800982257,48,0,741,6563.587306007128
97431.71170987528,4935.699441395258,15.427994234245023,72,200,617,42157.039911300686
35549.82721046315,5784.878099530167,4.88248082227322,60,0,791,3841.060051425777
101126.59848921341,13966.410758656963,11.92447840314798,48,100,639,21594.06034279063
83118.4469589769,15686.733245406831,15.459180300977614,60,50,559,28363.13276916907
58991.82624685006,5722.813177658877,4.358589835722027,48,0,813,4874.854505901406
63093.004741306206,16714.37085577994,5.1284546561461415,60,0,817,6298.610658483706
41947.95675454006,4800.473997333276,8.6665095511422,60,0,667,8759.843432769623
93972.00493318235,10018.111238237912,5.201861654866482,48,50,799,8959.523880094413
68851.84794205311,11717.105177269756,14.001460151447768,36,0,608,13164.998968860682
48689.72698873358,8506.71638797642,5.782093267167454,36,0,744,3682.3248999564785
77585.26215489977,8051.1240729794945,14.073147399082401,48,300,599,17821.24751913586
119552.11746538892,14102.987257210116,3.8826895254037455,72,0,845,12928.993306287892
60702.53936393815,5610.511708218856,12.765574453417894,48,0,646,15543.772647134943
111672.59708175506,25641.708357379975,8.0108867527561,48,0,676,14802.954823600303
51226.76819207944,12423.631482432942,3.544032231334237,72,0,795,4328.745738343224
20746.93422712352,3435.321443384321,11.665375966974766,48,500,636,1828.9421899203585
36445.42116868503,8328.571631646204,13.450046130482692,48,0,626,8391.962080757996
58962.99004940684,13796.387300423825,4.4631219355546925,72,0,753,6400.550379372387
38061.667502429744,3218.8326646704304,9.004491286608191,72,150,695,7778.596982022847
15023.839012916831,4380.117726378852,8.243060635339804,36,50,698,1201.7807879943643
111075.16146349037,28352.82209577951,9.555483601842559,60,0,660,21651.675521213238
103607.33817924754,10476.863688007059,9.612789860461037,60,150,678,22235.75540722688
92940.68430612945,8972.610669335178,4.215935651119331,36,100,802,5343.125620940392
32620.532542833007,2655.809999328764,7.262340176948348,36,0,715,3472.870422733802
27638.175502048536,2338.0415244161118,4.788046433271096,60,50,846,2853.7198002335294
22098.498694600232,5238.238069526362,9.639117825775894,36,200,686,1833.3744320486705
91023.06482115673,15238.495709567793,4.054679835877879,48,0,828,6439.377199598774
112524.83587222795,27651.12661518943,10.503363993355729,36,100,560,13842.261787415138
60206.26119586889,14242.617331779446,15.259565866561601,36,300,620,9319.826895018647
27509.770559585057,5533.677784463448,7.144848769159617,36,100,708,2151.0395608251847
68801.24617687118,15245.781775544414,3.7463837760856604,36,0,765,3149.4218945539205
51627.350283156164,2818.281867213564,12.557578242259686,60,0,575,17162.932833833922
54356.61705674976,6954.625391396277,4.822678616777165,72,50,835,6751.995091733104
80239.71553634926,16806.653333454826,6.804221714437457,60,0,711,11578.920268238979
90465.40189253124,4734.618837826585,10.08105100442567,60,300,651,19403.740963559143
26613.37788168189,1550.0758599860446,11.271474888994858,72,0,618,9536.23317495417
18736.97423468002,4927.29950632928,8.789819243355357,60,0,682,3305.895177476748
119404.68178200006,26389.176824429614,5.6944488358528496,48,100,738,10656.962057212551
39436.47663613294,4588.135651840967,4.2791904968772565,72,50,760,4272.63667491803
20652.205115388202,4584.59767724356,3.530214891175409,48,0,792,1184.715586659756
34936.9095550716,8668.342221761515,7.2965461302202534,60,0,715,5161.366300682493
19090.573866588744,2418.748424219569,13.398741982557747,60,50,610,5247.289714628161
56140.143934803025,3312.793086699455,5.199604521604707,72,150,828,7245.18442534539
99252.18736738905,28107.7014823435,7.679714103010092,60,100,662,13556.032952255699
50830.66722456067,6927.9637344862485,11.751019607601064,36,0,579,8404.673287739837
61639.25772222849,4722.827098567261,6.018759990442361,48,0,710,7267.90325625745
85936.61122458108,14863.958744991976,4.273382989277576,48,150,783,5785.03388447735
68433.87735733742,16569.001588252562,7.105732744795092,36,200,719,5159.5561698050205
105451.79703223905,11115.866760059873,6.2731157474629855,72,0,735,19107.957632207705
105933.74587980444,12433.70991598109,11.625594413054799,72,100,606,33876.93329076705
16040.623026571133,1775.356052862372,3.629980520677537,36,0,789,812.3785531350217
96694.86218073592,28807.165402013987,3.6589834967053747,36,50,806,3798.0437976402
63377.02802537576,6296.566892507391,5.020094411921955,48,150,750,5359.408740620679
118828.25683688463,23038.42888096177,8.834408973109898,36,0,655,13603.873930473068
65739.36796692069,18493.546584513082,4.952362244000031,36,50,839,3559.4403320987244
118624.07426577124,10287.57108727473,9.546861365291093,36,0,650,16681.10797527735
94229.78292660235,27582.33422594363,11.244493539681418,60,0,646,20785.550592548523
41103.51288439716,11791.336322133244,5.785775868384534,36,50,702,2532.650810374746
71531.47282513056,19395.257904788992,14.654381084887737,60,0,578,21716.49351521998
119174.24214525119,12351.11481396867,6.942536586970834,48,50,702,15468.475811492857
105040.71381395198,21902.43461088235,12.579169217808706,48,0,622,23088.89051110661
25223.523848078214,6059.267245913211,3.65484452666568,72,100,803,1596.6143103330387
89169.05966504959,26439.248773440646,10.566539119341487,48,0,553,14459.550886511477
51285.85651643537,4877.590388674776,4.076313898923489,72,100,786,5163.1996637436905
15733.137497436552,3799.6545758054795,10.550722504729748,60,50,587,2735.3288100264617
57365.501747834955,7727.149863797328,11.76539941607037,36,300,569,7780.553166285768
39649.21428112198,3723.3235557415533,8.758502220634016,48,200,662,5320.299177410505
100981.27340464952,15686.858697015281,11.167786709215749,36,0,572,15477.213190732158
50419.71392880537,12527.230595676647,7.812833273494639,72,0,685,9693.78791862336
101889.98786515079,16935.38460788844,5.292874871437473,60,100,797,11115.883384183107
15062.783577653507,2777.287710469645,13.72008515962589,48,50,646,3096.2923417417214
47321.01075274251,14139.037825330335,15.639506277195299,36,0,582,8602.60472430164
40322.34750231501,6039.373342155769,8.537478491357037,72,0,684,9646.287635366738
39524.57291220415,8057.0916455429115,4.854289874658326,36,50,804,2280.69894037239
22159.59507537358,3131.395656624866,3.9093833492435808,48,200,827,1037.1297748247894
34648.04839310268,5134.716440183404,9.355020951839823,36,200,682,3568.091023750563
73332.70483799008,16419.93975332179,3.759171460019969,60,0,787,5604.91145903051
45592.91264796317,12969.895376087245,10.511443515469571,48,0,564,7478.093299542063
58826.452144560535,10917.58581880568,5.3630636028191585,72,0,826,8226.891956126585
54571.0224364548,13211.643562531275,9.164683128525628,48,0,675,8199.043014336734
106970.01712498892,7734.1076373274345,15.598173645301216,72,100,566,49888.96325580652
110056.39489610413,11312.64283307883,12.336073380361396,72,100,599,38327.1832931379
66760.4820238653,11718.661697998872,8.48335820748527,48,0,684,10058.422843352511
49666.37478313846,2731.7961806077524,8.701965005319096,72,0,667,13480.279344101693
26214.073920248182,2967.7934721085344,14.383225411769926,48,0,609,7460.1247870359175
115107.30233511998,20644.531790871853,9.197425902558523,60,200,674,20908.029052588932
21323.829214531233,1145.9489698420864,10.276064721297354,60,0,665,5710.099463182748
46253.27914466945,5371.697263108154,5.550881802264879,36,0,722,3592.626347559409
46296.951122850434,8264.362487370794,6.916391875945073,60,100,736,6066.740334824126
48642.13504472256,9401.90753250736,12.316802291516048,72,100,637,13638.65392471698
32250.118543602974,9076.406387923838,3.8604673036369226,36,200,752,1076.671255000541
97231.9502469882,20548.650895353083,6.520791245040198,36,0,731,7952.427433253906
